Data Source,World Development Indicators,,,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year
United States,USA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,2330000000,2550000000,2780000000,3230000000,3830000000,4310000000,4370000000,4920000000,5880000000,6190000000,7080000000,7280000000,5610000000,5780000000,6180000000,6680000000,8114000000,10174000000,12147000000,13820000000,16640000000,17820000000,20841000000,21694000000,26712000000,30289000000,32470000000,33228000000,35626000000,47731000000,51807000000,49489000000,53859000000,56814000000,67093000000,74448000000,83550000000,97802000000,102126000000,98406000000,107522000000,123334000000,124439000000,128035000000,129715000000,124769000000,124734000000,128363000000,
United States,USA,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,,,,,,,,,,,11450000000,12800000000,13350000000,17040000000,20770000000,23330000000,27580000000,31090000000,35450000000,38831300000,47550000000,57250000000,63990000000,64220000000,71114000000,73093000000,86699000000,98662000000,110915000000,127140000000,147860000000,164260000000,177241900000,185911000000,200395000000,219193000000,239515000000,256093000000,262767000000,271346000000,290382000000,274321000000,280671000000,289972000000,337963000000,373004000000,416740000000,488394000000,532819000000,512721000000,562756000000,627058000000,655724000000,700487000000,741094000000,755306000000,758890000000,797687000000,
United States,USA,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,,,,,,,,,,,42450000000,43310000000,49380000000,71410000000,98310000000,107090000000,114740000000,120810000000,142075000000,184439000000,224238000000,237045000000,211177000000,201798000000,219933000000,215917000000,223342000000,250210000000,320228000000,359923000000,387398000000,414077000000,439631000000,456943000000,502859000000,575204000000,612113000000,678366000000,670416000000,698524000000,784939000000,731331000000,698036000000,730445000000,823584000000,913016000000,1040905000000,1165153000000,1308794000000,1070330000000,1290279000000,1498887000000,1562631000000,1593708000000,1635563000000,1511383000000,1456956000000,1553386000000,
United States,USA,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,,,,,,,,,,,0.698689956331878,0.78125,1.19850187265918,0.938967136150235,0.770341839191141,0.900128589798543,0.725163161711385,0.578964297201673,0.648801128349788,3.47657688514163,3.19663512092534,3.84279475982533,3.75058602906704,4.17315478044223,3.97952583176308,4.03595419534018,5.40490663098767,5.37390281972796,4.21764414191047,4.0427874783703,3.1448667658596,3.34226226713746,2.84808501827164,3.22358547907332,3.39479527932334,3.77703667544128,4.12500260943991,4.83183843369401,5.45312006454387,8.28646819927325,8.86694078834087,9.23042712734351,10.3010286064467,11.6618156235774,12.9307054322515,12.7191665504928,13.7562988913951,14.7866271903422,14.3444584371053,15.4126708287743,15.4143181058931,14.8924022977141,14.2563029567318,15.9641792067519,16.7699374168459,15.7132341064416,15.3449116472743,16.0072810513397,
United States,USA,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,53900000000,56110000000,62730000000,88450000000,119080000000,130420000000,142320000000,151900000000,177525000000,223270300000,271788000000,294295000000,275167000000,266018000000,291047000000,289010000000,310041000000,348872000000,431143000000,487063000000,535258000000,578337000000,616872900000,642854000000,703254000000,794397000000,851628000000,934459000000,933183000000,969870000000,1075321000000,1005652000000,978707000000,1020417000000,1161547000000,1286020000000,1457645000000,1653547000000,1841613000000,1583051000000,1853035000000,2125945000000,2218355000000,2294195000000,2376657000000,2266689000000,2215846000000,2351073000000,
United States,USA,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,11750000000,12710000000,14770000000,21780000000,27630000000,25370000000,29290000000,32400000000,42470000000,64370000000,72670000000,86650000000,86320000000,85263000000,104857000000,93731000000,97064000000,108184000000,136712000000,161290000000,171750000000,149240000000,133757000000,136081000000,166517000000,210264000000,226133700000,256820100000,261826200000,299115000000,356704000000,296980000000,286524000000,324374000000,416086000000,534214000000,680828000000,834980000000,815569000000,613250000000,680166000000,755938000000,767973000000,792818000000,824546000000,810075000000,830175000000,928116000000,
United States,USA,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,,,,,,,,,,,46.8995633187773,49.0625,45.6928838951311,47.0070422535211,47.1834376504574,49.4213459065581,49.6374184191443,52.3962688967514,51.6502115655853,43.57644477522,44.5846477392219,42.3406113537118,48.6638537271449,49.1279975085643,42.424838990916,41.0709643878347,40.5979307719812,40.7279398349922,38.643105080467,37.966021708353,37.3799540105505,38.6338731279679,39.4593490591107,39.5071835448145,41.5786821028469,41.4113589393822,42.2100494749807,42.7313515012125,44.7099521629428,41.7559131146212,40.8734012438788,43.9455965821064,45.5978708167214,46.3424054736319,45.6126854123084,45.9702845009705,47.2260882084753,47.3627849645983,46.4795737389245,49.0728875938376,47.5065570158292,48.3173805293928,48.2924218116159,46.3107809281257,45.0906362755602,45.2747628113639,46.2333144460989,46.4658443725421,
United States,USA,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,2.62008733624454,2.421875,2.54681647940075,2.93427230046948,2.64805007221955,2.78611230175739,2.79187817258883,2.79832743647475,2.82087447108604,2.85851877222756,1.99789695057834,1.55458515283843,1.85966557274574,2.00872002491436,1.88429845037545,1.99745529667684,3.38642890921464,2.93223328130385,3.23851598070595,3.00456190026742,2.73907750574868,3.33008644831365,2.43509012259516,2.40168682864381,2.5928790638489,2.57576656188838,2.53679310272843,2.89269913664177,3.52902000631738,4.52853552291171,4.20652795283454,4.67627341690939,4.43651107524468,4.84874401666368,4.42740773398271,4.1594728206668,4.1234342755675,4.13457167778474,4.33880923916001,4.64521640424324,4.44899743405668,4.65204175690287,4.95803112285047,4.91329603547246,4.680917670363,4.8428054325002,5.07991935590138,5.29255209123378,
United States,USA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,300000000,310000000,340000000,500000000,550000000,650000000,770000000,870000000,1000000000,1110000000,950000000,890000000,1190000000,1290000000,1340000000,1460000000,2936000000,2893000000,3592000000,3820000000,4050000000,5470000000,4316000000,4465000000,5196000000,5645900000,6076000000,7408000000,9273100000,12288000000,12215000000,12828000000,12452000000,14060000000,14963000000,15515000000,17184000000,20193000000,23118000000,23817000000,25037000000,29171000000,32511000000,34417000000,34690000000,36578000000,38551000000,42218000000,
United States,USA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-206500000,-7220200000,-5129900000,1449400000,-714200000,-1111200000,-221500000,-7000000,-256300000,-8000000,-4175000000,-2000000,13200000000,-141000000,-1820000000,3047000000,13115000000,-1788000000,384000000,6011000000,-141000000,-158000000,-1186000000,6904000000,-413000000,-46000000,-43000000,-59000000,24746000000,
United States,USA,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,,,,,,,,,,,-3450000000,-3840000000,-4060000000,-4110000000,-7420000000,-4880000000,-5310000000,-5190000000,-5890000000,-6130000000,-8500000000,-11900000000,-17250000000,-17900000000,-20730000000,-23140000000,-24128000000,-23265000000,-25273000000,-26180000000,-26660000000,9901000000,-36633950000,-39810800000,-40265400000,-38073300000,-43016900000,-45061300000,-53187100000,-40880000000,-49003000000,-55709000000,-54506000000,-59573000000,-75614000000,-84889000000,-71149000000,-90665000000,-102312000000,-103907000000,-104261000000,-107047000000,-96898000000,-93644000000,-94008000000,-112847000000,-123895000000,-118596000000,
United States,USA,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,,,,,,,,,,,-1697710000,-1451584444.90195,553757125.665011,-124113253.382081,1475185651.93974,768880112.120178,2556896385.54971,370956774.537095,-689511020.848138,1134528586.11411,8144258286.23216,5145098814.3345,4978962699.37898,1196003216.2516,3126035320.99632,3835177864.41394,-310342162.696296,-9147171478.15851,3915181496.41662,25287930640.6684,2232799984.91158,-5758650489.58008,-3927313262.78502,1376223140.91037,-5349768525.59315,9747294977.51999,-6666823484.05796,1012012965.89998,6731254310.97356,-8726985982.89327,294839931.622023,4926734128.0762,3692488053.2415,-1529406186.85424,-2802970007.90006,-14096064876.8696,-2390315081.41437,124007235.178423,4836983199.50919,52182533399.8427,1825049276.30099,15982754210.1641,4464393603.64103,-3087436384.69906,-3583471785.70422,-6304565456.89355,2101897304.3126,-1695243407.00195,
United States,USA,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,,,,,,,,,,,-1170000000,-8830000000,-13450000000,-4150000000,110000000,-4900000000,-3970000000,-24040000000,-7100000000,-670000000,-10580000000,-15450000000,-9510000000,-1745000000,-24960000000,-68540000000,-81506000000,-61675000000,-65873000000,-73643000000,6761000000,-11863000000,-22810000000,35247000000,-76220000000,-87957800000,-183464600000,-216257900000,-57361000000,-137690000000,-282253000000,-324573000000,-424623000000,-417105000000,-675384000000,-564748000000,-633367000000,-775806000000,-807954000000,18530000000,-620815000000,-226263000000,-498252000000,-30686000000,-114926000000,-53498000000,-195064000000,-212489000000,
United States,USA,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,,,,,,,,,,,5270000000,4850000000,6060000000,7410000000,1620000000,11420000000,8410000000,8360000000,8870000000,16670000000,2300000000,-15570000000,-13456000000,-2730000000,-12410000000,-5950000000,-11422000000,-23438000000,-35209000000,-24800000000,-11290000000,14720000000,28460000000,32570000000,34050000000,40980000000,5360000000,-770000000,-36390000000,-64964000000,-162755000000,-26455000000,67930000000,78112000000,160363000000,-89753000000,-14662000000,177277000000,2491000000.00001,151514000000,85789000000,173119000000,126895000000,104665000000,135673000000,-202031000000,-181482000000,24393000000,
United States,USA,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,,,,,,,,,,,-550000000,-11748000000,-2619000000,-4206100000,-5086000000,4638000000,10370000000,-2690000000,11162999999.9961,26341699999.9981,22870000000,23768999999.9998,39152000000,18292000000,18942000000,19780000000,30575000000,-7156000000,-17007000000,52314500000,28113200000,-41538100000,-43775350000,6243000000,-1494400000,30962700000,-9773500000,-77957100000,148091000000,53938999999.9998,-74931999999.9999,-25543999999.9998,-51730000000.0001,-20018000000,86316999999.9999,18063999999.9999,-17827000000.0002,77800999999.9996,-71694000000.0002,133279000000,-14990000000.0001,-79143999999.9999,-28275000000,-51037999999.9996,67989000000.0002,81867999999.9999,47856000000.0002,92527999999.9997,
United States,USA,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,,,,,,,,,,,2590000000,-2270000000,-6420000000,910000000,-5510000000,8910000000,-9490000000,-31100000000,-33927000000,-27568000000,-25533000000,-28050000000,-36487000000,-67095000000,-112481000000,-122165000000,-145068000000,-159551000000,-126960000000,-117756000000,-111042000000,-76940000000,-96897000000,-132451000000,-165831000000,-174170000000,-191000000000,-198428000000,-248221000000,-337067000000,-446783000000,-422368000000,-475246000000,-541644000000,-664765000000,-782805000000,-837288000000,-821193000000,-832492000000,-509696000000,-648673000000,-740997000000,-741118000000,-700538000000,-749917000000,-761866000000,-751051000000,-807491000000,
United States,USA,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,,,,,,,,,,,-610000000,-5040000000,-10120000000,-1140000000,-6400000000,9970000000,-6820000000,-27640000000,-30167000000,-24966700000,-18953000000,-15680000000,-23537000000,-57135000000,-108277000000,-121102000000,-138527000000,-151675000000,-114660000000,-93126000000,-80852000000,-31180000000,-39207100000,-70311000000,-98511000000,-96387000000,-104035000000,-108288000000,-166130000000,-258619000000,-372522000000,-361516000000,-418956000000,-493893000000,-609884000000,-714252000000,-761715000000,-705372000000,-708728000000,-383778000000,-495228000000,-549703000000,-537406000000,-461134000000,-489581000000,-498532000000,-502001000000,-552269000000,
United States,USA,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,,,,,,,,,,,6680000000,7900000000,8920000000,12830000000,15520000000,12790000000,15970000000,17730000000,20310000000,30940000000,29580000000,32390000000,29180000000,30813000000,29999000000,19787000000,15481000000,14293000000,18675000000,19800000000,28560000000,24130000000,24236000000,25339000000,17134000000,20899300000,22324800000,12624800000,4280100000,11133000000,18065000000,27532000000,22660000000.0001,34719000000,53908000000,53895000000,26902000000,85004000000,129649000000,115163000000,168218000000,211083000000,207474000000,205975000000,218396000000,203610000000,193022000000,221728000000,
United States,USA,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,,,,,,,,,,,2070000000,-12728000000,-7879000000,3373900000,-3386000000,22518000000,14210000000,-17790000000,-4584000000.0039,26184999999.9981,24997000000,28578999999.9998,27545000000,-25930000000,-80066000000,-104675000000,-116599000000,-167803000000,-138265000000,-47398000000,-58059000000,-43817000000,-93931000000,-79254000000,-124248000000,-82819800000,-134507600000,-218937900000,-66954000000,-238602000000,-478394000000,-402037000000,-502673000000,-540585000000,-542226000000,-714067000000,-825577000000,-632848000000,-747074000000,-239384000000,-446419000000,-525997000000,-448201000000,-400254000000,-297250000000,-325944000000,-385077000000,-331863000000,
United States,USA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,0.243520676950303,-0.083920635056561,-0.410152762410045,0.53060833055079,0.109760624989912,1.05866282832314,0.204517819946559,-0.723890446132244,-0.668216658865784,-0.005953323964541,0.074305547064547,0.149799623538909,-0.346996449317801,-1.21551222507564,-2.4502727626177,-2.86318417460098,-3.20629695511372,-3.29855938657353,-2.30852017151792,-1.75877340817185,-1.32035830556247,0.046177197016607,-0.789152629356755,-1.23253780719024,-1.66433818071614,-1.48173422441891,-1.53980253082609,-1.63471283955479,-2.36586010952818,-2.98496246205214,-3.92288448784364,-3.6687954912452,-4.10659462606925,-4.5066620796183,-5.14536622943939,-5.69162666150185,-5.81674736400872,-4.91125104341973,-4.62946090866634,-2.58359624929753,-2.88198529146429,-2.87194951180976,-2.64205052783135,-2.08970221220755,-2.09548538758243,-2.25029212425073,-2.32422121965854,-2.31626100971378,
United States,USA,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,2620000000,-980000000,-5260000000,7580000000,1700000000,17880000000,3840000000,-15100000000,-15747000000,-156700000,2127000000,4810000000,-11607000000,-44222000000,-99008000000,-124455000000,-147174000000,-160647000000,-121258000000,-99506000000,-78952000000,2851000000,-51605050000,-84782800000,-121642400000,-113561000000,-124727100000,-140724500000,-215037000000,-288366000000,-403460000000,-389693000000,-450802000000,-518747000000,-631590000000,-745246000000,-805962000000,-711033000000,-681391000000,-372522000000,-431271000000,-445667000000,-426830000000,-348803000000,-365193000000,-407769000000,-432874000000,-449137000000,
United States,USA,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,3.26516477332459,3.5009467169888,3.45262485090938,3.31974595780113,4.47244565082053,3.72279371009344,3.38979383562385,3.00887356817621,2.86487571869353,2.35671559781151,2.61919540902969,2.64304075858942,2.57495323322716,3.13493591210495,5.72915436802383,6.15461162288184,6.8257653678606,6.86613770794248,5.6420233463035,6.69391499062496,7.51730978683678,6.20366205527092,5.68236646281906,4.06844275504874,3.20847779005395,2.7392798586592,2.28848126018749,2.32830718083539,2.01873053433786,2.54666300450203,2.60604161589435,2.44721852991359,2.29967716717818,2.18217247097844,1.8231060023616,1.74358435656816,1.97055435864454,1.9390061120736,1.49349047785894,1.41548718144361,1.90623056733293,1.89057508664006,1.56015003201903,2.06897978258038,2.48052075753702,3.02636090251603,3.20189662359316,3.44737011683413,4.09863388104285,3.02601694968102,3.39712009430319,3.36563864371929,2.17934940507936,1.73182344516106,1.13970949307401,0.839330313339222,0.918065484702035,1.0606771386068,
United States,USA,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,2.18914456393353,2.27593305630742,2.14005672577028,2.2966111380198,2.106731080509,2.0687036560191,1.7273523907062,1.45399901907243,1.26133718710495,1.26038712634339,1.02149089418516,0.966290613440672,0.959098033267607,0.834986794743743,0.721207552653328,0.757231130823761,0.774518998063891,0.681870594174806,0.727314745146936,0.682287240500182,0.623541310098024,0.660552270408443,0.784453710641002,1.05472382455477,1.02215279833305,0.933673229576503,0.90440357824637,0.964455395352676,1.00125276216658,1.04476550321993,1.01927607376203,1.07286817443753,1.24424546875905,1.31,1.3389191745411,1.32082885911263,1.3373666925069,1.43417308974055,1.53053955094406,1.49330459331604,1.48012113870382,1.49447960886991,1.61627897306243,1.60672177490405,1.5955148249392,1.65419713822302,1.7139172571905,1.73174249897144,1.70806882764925,1.94231620696321,2.08129585594374,2.13122850603501,2.2603424124994,2.35612898098635,2.43012137638009,2.56257566125104,2.66460050438977,2.59878673577585,
United States,USA,Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,0.884315459442077,1.00390123645051,0.838902236501949,0.772793321324198,0.846676793585178,0.85104897241292,0.944814877588775,0.646994778821704,0.738136784382044,0.763002950451682,0.523979621713416,0.842580796051133,1.13672750560359,1.61855251007557,4.04869808459044,5.06757269039766,6.18594203775411,7.85647060290075,7.147279489219,7.88573689629899,6.8012291893574,4.20203837588178,1.84278759968462,2.02564473045617,1.4378364754807,1.07999082058953,0.852042147464462,1.21641535904177,0.889504636959964,1.03605434868537,1.38820225371073,0.618239721038175,0.46068822745961,0.484577114427861,0.414426672778598,0.385223918535464,0.422720169811921,0.468191736405282,0.474662138917087,0.724353349610865,0.917779123763376,0.985468195260005,0.781197761162998,1.00388413480323,1.40528492857939,1.57732512164572,1.93133076281784,1.9664318748482,2.46296150951759,1.70369238636293,1.78461171066805,1.70873761978306,1.65991574501267,1.12061854177229,0.985932844595516,0.559063044261842,0.644930063037302,0.904441586651129,
United States,USA,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,22.3416426005059,20.7407266211734,19.9618784561916,19.1157502897975,18.0860124013248,16.3772372768179,14.6464336844535,13.8933432585579,12.1939631157857,11.3788999736985,11.7526497628389,10.6513537300664,10.3325075416688,11.000341909795,13.103980673345,12.0307820614883,10.3917594385286,10.5340904132983,10.1610164026055,11.4093138907999,11.767932161195,11.6776557580279,12.534784194815,12.9703725932595,12.3359640819293,11.8582776439882,10.146544843032,10.3663628968558,10.5307057226872,11.0779256607606,11.838074017338,11.7716863957025,11.8970590364237,11.928872305141,12.2867230859839,13.1401118425489,14.4024914225906,15.1132897821663,15.0135970098222,15.3840702731573,16.0058146577832,16.2640382317802,16.3947821458571,15.957519669657,15.9413754449448,15.9078840281906,16.2549656106711,16.1116045980202,16.3876749200135,16.9497059685577,17.6162479930086,18.5280575960506,18.6278061307753,18.3073658838726,18.0112956572446,17.4479774718735,17.5239657406883,17.4727826823667,
United States,USA,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.420513645049379,0.521012034107227,0.553561339732578,0.391838867150297,0.383494782976816,0.410249248240074,0.403890329350927,0.417415986336583,0.325232682773697,0.216140767534094,0.21315219300814,0.180538373636474,0.255658358191348,0.282950546921062,0.27264388276858,0.309905606732628,0.366045498547919,0.272000299175398,0.313756261151837,0.291907787355159,0.220592811576163,0.339985299119044,0.276312228110572,0.342213775243684,0.429721500142137,0.45310897232076,0.411580994893017,0.407483819247138,0.399709428775251,0.392512359805649,0.283029086252984,0.239497209007357,0.370389136603162,0.643383084577114,0.908303619868806,0.974135113684112,0.884127329595058,0.928661319019531,1.12492629880818,1.0335247215016,1.1102604482132,1.0487302676733,1.10953002719538,1.21001141491293,1.42646528610854,1.57719813678578,1.71356294289287,1.6451752016219,2.0853420375902,1.81664660725756,1.94457146921936,2.18643889037342,1.87811186291609,1.79538354545334,1.63464699895216,1.3632270738649,1.26593180254707,1.38556687032318,
United States,USA,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,3.9763275553934,3.62166901757463,3.13874986446307,3.08028887232039,3.22235226735065,2.78445766358689,3.29603358059595,3.22801696100291,2.84790705698359,2.86712030186792,2.59834865608713,2.38433747545806,2.21194195864301,2.6461664373807,3.81692353801302,4.39535236362258,4.45675520329138,4.39974819404018,4.17562396543199,4.14862476899626,4.76170841761319,5.11846642750308,4.6782045196898,5.03284318628922,4.74082779195888,4.28927308469665,4.01410942944898,4.38364594508565,5.00084822438362,6.0301329933331,6.72556255730019,7.95219872888594,9.66889730152296,10.7419402985075,11.6086613419365,12.2123270616431,12.5299017174382,13.2238768105057,14.0171886528216,14.1178181748817,14.3140884312538,14.7259208419126,16.6582031087566,17.8762133133125,18.8377876982176,20.0694087700362,21.023244060025,21.6661280168931,21.0127701420598,24.2842844403425,24.2672601264151,22.59051767069,23.2198432771156,24.2404963523147,25.0327411413821,27.4625002697554,27.5792493498479,28.0215220457427,
United States,USA,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,33.0771085976488,31.664188682602,30.0857734735689,28.9770284464133,29.117712976567,26.2144905271703,24.4083186983192,22.6486435719677,20.2314525457235,18.8422667177071,18.7288165368624,17.6681417472422,17.4708866306015,19.5179341110211,27.6926080993942,28.7154554759468,29.0007865440465,30.610317811532,28.1670142098588,31.1117855745754,31.6923136766765,28.2023601862112,25.7989087157601,25.494240864852,23.174980437898,21.3536036098308,18.6171622532723,19.6666705964184,19.8407513093105,22.1280538703067,23.8601856042583,24.1017087589851,25.9409563379466,27.2909452736318,28.3801398974704,29.7762111520924,31.5471616905872,33.1071988499109,33.6544041291721,34.1685582939112,35.7342943670503,36.409212232136,38.1201420480535,39.7233300901702,41.6869489403266,43.8123740973974,45.8389172571905,46.568452307189,47.7554513178731,49.7226625591649,51.091107249558,50.5106189266514,49.8253688333985,49.5518167495603,49.2344475116285,50.234673834346,50.5967429452124,51.4437770594663,
United States,USA,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,61.4339515296184,62.5932420926893,64.491608124226,65.7222624340813,66.2634160918395,69.1064858660405,71.3753547563496,73.2328520295113,75.7178450930872,77.4807361285803,77.8087486092405,79.0271853862393,79.3614439557106,76.6646564883441,67.880062121391,67.7454604041093,68.5678091723137,66.9593807069265,69.4584238020509,66.4503887157766,65.9048545199938,69.4433046995279,71.9907503657881,72.2690510856961,74.7590857538077,77.0105812059865,79.7102426398221,78.7502210485364,78.5937527186679,76.3545359827946,74.6846700476196,74.568903060373,72.8726873298975,71.6905970149254,70.5358142746482,69.3059381338479,67.4745123164997,66.806444326498,66.2951773750838,65.7888848618953,64.1980698566525,63.538108916512,61.8376760006986,60.2161325662103,58.2702904678558,56.1217957968011,54.0952323884952,53.3849379643995,52.2015891116764,50.2410496579507,48.8509084811902,49.420204161779,50.1301096685367,50.4226324096157,50.7432035989147,49.7383404553768,49.3794950950584,48.5504088955764,
United States,USA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,16381300000,15952200000,17802100000,18640200000,20333700000,23233400000,27791300000,28818800000,35437800000,38498300000,42389000000,48342000000,58862000000,73199000000,110875000000,105880000000,132498000000,160411000000,186045000000,222228000000,256984000000,273352000000,254884000000,269878000000,346364000000,352463000000,382295000000,424442000000,459542000000,492922000000,516987000000,508363000000,553923000000,603438000000,689215000000,770852000000,822025000000,899020000000,944353000000,1059440000000,1259300000000,1179180000000,1200230000000,1303050000000,1525680000000,1732706000000,1918077000000,2020403000000,2169487100000,1605295700000,1969183900000,2266023985000,2336524020000,2329059800000,2412547023713,2315301204354,2250153877992,2409495095621,
United States,USA,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1.76244689469225,1.76000406643539,1.48947948113611,1.32245617663225,1.24013248001594,1.21765468360618,1.03136280530683,0.702650243666582,0.927620173476285,0.846334330705791,0.656789834280026,1.0290687297279,1.22166607681548,1.95359718718619,3.67660548375671,7.11920467038174,10.368314375605,11.9522441271246,9.4287572285401,11.4694760318167,13.5412711996266,10.7691632565743,5.74548207540139,3.4296214790363,2.94460188558149,1.73264137536324,1.98071900743186,2.34438772502741,2.54365093174186,3.04265860990447,3.86784497131606,3.17193417851751,2.78872184260814,2.42905472636816,2.03604202146332,1.87018534945609,1.95492794486982,2.01340138620449,1.53220146650817,1.84754120250267,2.47714920250353,2.61751273121669,2.29184720685956,2.88693107384453,3.26522973247589,3.68407898458288,4.04233534806169,4.19521758311482,5.58804518949764,3.62208696845164,3.87529723797329,4.50157609216694,4.9115407297904,4.19942870065289,3.75852198587542,2.00192493433438,1.86070407321463,2.1589930166434,
United States,USA,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,,,12.5849637208641,11.4347794129153,11.1011842449062,11.3006463964821,11.171902791451,10.4631963905866,9.6675251581885,7.89778476755945,7.71431335668941,6.30158170913412,5.84902798373243,5.93157788864468,6.14891346896816,5.14575702875831,5.09619140608088,4.52638032194764,4.66477630869354,4.68664944732169,4.7253087609228,4.23156173001588,3.34870944951217,3.8408291622342,3.43936039209837,2.81141557197451,2.85254877110249,2.62607846617125,3.09002504691133,3.14902448321996,2.81765509715739,2.4885135168432,2.29377499614601,2.13040495345582,2.3492204431641,2.58226739783979,2.32373973808621,2.32977205231108,2.31787668773606,2.12885035910868,2.16950544670933,2.08589502615212,1.7957728451572,1.67983280628015,2.00441099041574,2.1658150960221,2.76098892425394,2.80365843406021,2.59460920060522,2.02095250862834,2.32008421496981,2.60612005446657,2.27288813839989,2.18014630869222,2.1493599169328,1.97004733857864,1.92042922217747,2.16236292671631,
United States,USA,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,,,39.6697585070122,40.747107170946,43.3531983050213,46.7266496730773,50.3719511550883,52.7901085909127,56.2247081605324,59.5923195052237,60.7032132381265,63.3497026242061,64.4594549746471,61.2254828948857,51.7589129057084,51.0981343409769,51.4490892938968,50.5040074388115,56.0919534274793,52.0175487764362,49.989065667322,52.7285105421694,57.7314915871213,61.2216912206292,66.3940720932624,70.1495892379418,75.1159169697297,75.1588321264299,76.7182883578524,74.8803180935411,73.0502390982775,75.2112735842121,76.2556272656093,77.5614937053829,78.6734458042687,79.2043957440047,77.9637546254964,78.2184726581041,80.6291149429361,79.8959879795846,77.3241577944357,77.3070218679683,78.0218654114661,76.2657784051243,74.6196193316297,71.6710063005201,70.6811733559269,70.1839278040906,65.758557673415,70.4952507113145,70.1026675075302,67.964172965257,70.0677846701215,71.5967927467462,73.2363667767557,78.7584481618681,79.6550552386774,78.4072641255061,
United States,USA,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,,,,,,,,,,,2.2075055187638,2.5,2.26480836236934,1.7634092578986,1.40575079872204,2.07064555420219,2.82215122470714,3.08068459657702,3.44086021505376,3.29835082458771,2.97680858428522,3.15427857589007,3.23188796121734,3.46046981561,3.13977681104596,4.28471493529206,6.11271031202377,7.16508804785708,5.26089572767128,3.35241210139002,4.44354266003855,5.12054194062562,5.0141072924591,5.25802867187642,5.5345786963434,5.88035008163929,5.95941396463976,6.07859135652998,6.94928412804449,9.8894149513672,11.0220480642841,13.5591252958662,15.0667225939872,15.6366364443143,15.6721939669608,14.7420369173673,17.2449834774213,19.3757406073561,20.0252515289012,22.0111272770253,20.4001049420831,18.0544464250836,17.026483492907,17.2034892126781,16.6239159910892,15.5573174957115,15.4919655893369,15.2944363953591,
