Data Source,World Development Indicators,,,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year
United States,USA,"Population ages 0-14, total",SP.POP.0014.TO,55442894,56573837,57357660,57864629,58220136,58419941,58471461,58412472,58217334,57911781,57616587,57056877,56399805,55654422,54833306,54006943,53532331,52989186,52437806,51972624,51556408,51325205,51210012,51201638,51263141,51411147,51854058,52332807,52860890,53437830,54128696,55176304,56228208,57178675,57975521,58642204,59405021,60004851,60456163,60858131,61230015,61342245,61535380,61697728,61780292,61704537,62093984,62283423,62354688,62377101,62401154,62292945,62110819,61892300,61746087,61680936,61538430,61603617,
United States,USA,"Population ages 0-14, male (% of total)",SP.POP.0014.MA.ZS,31.6299837639874,31.7566437072481,31.719175879366,31.5569710821291,31.3285973240792,31.0633792594821,30.7671174895426,30.4399958585727,30.0716093620497,29.6567810430268,29.1998238110606,28.5444409151589,27.9137057608057,27.2844291009869,26.638434241201,25.9809042159135,25.6192725211126,25.2041286139169,24.7627052728683,24.3411111949213,23.9661719847655,23.6064100682201,23.2984444095884,23.0444411438758,22.837800051415,22.6751300023141,22.6160850480109,22.5934652937894,22.5985506084545,22.61847422474,22.6430138579478,22.7636619475875,22.8661803816706,22.9335906380945,22.9549143743382,22.9314746969126,22.9478910688582,22.892202801837,22.7875329561563,22.666464116762,22.5413762697407,22.3562868946673,22.2147598907169,22.0754071043066,21.8914328475167,21.6529903086598,21.5727280763914,21.4276108825948,21.2443954151854,21.0607963153433,20.8889614966868,20.6842608178207,20.4593327634006,20.2355919042681,20.0307656554338,19.8540901799921,19.6566854902296,19.5319210283243,
United States,USA,"Population ages 0-14, male",SP.POP.0014.MA.IN,28309883,28887820,29291779,29554833,29738954,29841485,29878302,29858158,29765459,29618580,29484778,29177279,28832554,28448144,28023231,27591997,27452204,27261216,27049346,26867667,26698809,26554575,26462193,26419936,26415191,26460934,26632402,26836282,27078005,27353231,27694411,28224101,28760770,29246331,29654051,29997292,30387488,30697482,30931062,31137043,31326190,31391948,31497190,31581962,31620717,31575037,31770137,31863776,31896704,31905152,31916650,31848126,31749202,31636772,31563430,31531929,31457025,31488694,
United States,USA,"Population ages 0-14, female (% of total)",SP.POP.0014.FE.ZS,29.7616545669104,29.8582062836778,29.7969187768777,29.6172022312967,29.3735111806978,29.0914681141514,28.751848076772,28.3775829686713,27.9696259656733,27.5208409070121,27.0300324356001,26.4400104517113,25.8592809733498,25.2743709548423,24.6745208365569,24.0634788168413,23.5209481498104,22.9553328611881,22.3975922780815,21.891671274678,21.4617197554544,21.1747819877218,20.9569393185253,20.7995097770156,20.6790408025923,20.5812023338189,20.6105424856908,20.6434035886045,20.6794875991261,20.720466861681,20.7630362455144,20.8936526826615,21.0091988253135,21.097495104416,21.1442773571061,21.1455772811584,21.1846433256266,21.1512471988668,21.071758752183,20.9791990107475,20.8839496707255,20.7194255070071,20.5967159289737,20.4808303002081,20.3283850848017,20.1274439768009,20.0672618751756,19.943574340868,19.783823933377,19.6236125815882,19.4731318768963,19.3088386139828,19.1178446268547,18.922293344577,18.74136322858,18.5850812731956,18.4126093720334,18.3066038750251,
United States,USA,"Population ages 0-14, female",SP.POP.0014.FE.IN,27133012,27685955,28065948,28310053,28481466,28578455,28593382,28554496,28451842,28293023,28131810,27879397,27567093,27206312,26810226,26414946,26080144,25727715,25387847,25104320,24857595,24769660,24746954,24781417,24848071,24950212,25222012,25496677,25782593,26084138,26434282,26951448,27466452,27931569,28321091,28644910,29017555,29307422,29525164,29721119,29903824,29950408,30038297,30115817,30159590,30129498,30323640,30419319,30457638,30471704,30484502,30444540,30361292,30255289,30182547,30149004,30081369,30114840,
United States,USA,"Population ages 0-4, male (% of male population)",SP.POP.0004.MA.5Y,11.4396861209009,11.3836973754559,11.1860039098085,10.8848193720228,10.5445062946029,10.2152017664599,9.87205031186262,9.5447573329705,9.24720618380141,8.97880891754728,8.72655840722346,8.39059060505824,8.17963881982196,8.04926209977114,7.94884809336372,7.84920885509626,7.86663523813573,7.81635067446209,7.72538258479425,7.64117388531939,7.60325612192688,7.63023551305075,7.64438674657929,7.65846987307646,7.67827672122511,7.71177911307582,7.78057300481193,7.84091099420779,7.89436660895285,7.93819226346476,7.96959932753367,8.00402641689908,8.00552352438067,7.97549626624788,7.91616357604269,7.83831147346787,7.77314370353067,7.63707841745439,7.46976854750331,7.31969877706671,7.20996232006642,7.05661011607169,7.02249454428579,7.06035254040076,7.10406974149278,7.1165299669462,7.23139630190877,7.2417687330242,7.17458291378004,7.07455018438851,6.97752002228175,6.89900725483016,6.77046754195614,6.62445048456668,6.49727258971245,6.41241390425434,6.28785650805046,6.27964324637865,
United States,USA,"Population ages 0-4, female (% of female population)",SP.POP.0004.FE.5Y,10.7729117018949,10.70067780243,10.5049025316645,10.2185553950485,9.89774332017463,9.58329453464684,9.2341424635096,8.90938698059869,8.61612813432032,8.34999566386823,8.0998756468472,7.79955136915891,7.60093782353272,7.4689930990345,7.3616829930683,7.25147254891305,7.20080006410809,7.11111248377974,7.00172347950961,6.91088143945446,6.86825153138115,6.87875241559732,6.91279625352435,6.96810599041232,7.02968237521916,7.08837743247084,7.18226342547608,7.24144531410032,7.27407799620683,7.29356612450499,7.31075660168949,7.34804185145422,7.35784011197536,7.34188815570807,7.29860133826386,7.23571320104863,7.19102210079867,7.07479013781311,6.92480321369422,6.78885394120103,6.69154002366511,6.55928808156006,6.53315376713553,6.57143314858794,6.61439488212672,6.62854220228866,6.73635060370449,6.74803055576383,6.68800582233859,6.59702484229382,6.50805872591497,6.44027835475627,6.32499812514054,6.19273305559975,6.07756525787222,6.00134875406338,5.88746432865655,5.88235796679143,
United States,USA,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Wanted fertility rate (births per woman),SP.DYN.WFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,63.96085,64.01085,64.06084,64.00609,63.95133,63.89657,63.84182,63.78706,64.16265,64.53824,64.91383,65.28942,65.665,66.39541,67.12582,67.85623,68.58663,69.31704,69.85511,70.39317,70.93124,71.46931,72.00737,72.26364,72.51992,72.77619,73.03246,73.28873,73.5822,73.87568,74.16915,74.46262,74.75609,75.26892,75.78175,76.29458,76.80741,77.32023,77.60695,77.89367,78.18039,78.46711,78.75383,78.97839,79.20296,79.42752,79.65209,79.87665,80.03011,80.18357,80.33703,80.49049,80.64395,80.88666,81.12937,81.37208,81.61479,,
United States,USA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,78.31199,78.466,78.62002,78.75005,78.88008,79.01011,79.14014,79.27017,79.53762,79.80508,80.07253,80.33999,80.60745,81.04554,81.48363,81.92172,82.35981,82.79791,83.04178,83.28566,83.52953,83.77341,84.01728,84.14389,84.27051,84.39712,84.52373,84.65034,84.80709,84.96385,85.1206,85.27736,85.43411,85.5838,85.73349,85.88318,86.03286,86.18255,86.29899,86.41542,86.53186,86.64829,86.76472,86.92559,87.08646,87.24733,87.40819,87.56906,87.65841,87.74776,87.83711,87.92646,88.01581,88.15329,88.29077,88.42826,88.56574,,
United States,USA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.654,3.62,3.461,3.319,3.19,2.913,2.721,2.558,2.464,2.456,2.48,2.266,2.01,1.879,1.835,1.774,1.738,1.79,1.76,1.808,1.8395,1.812,1.8275,1.799,1.8065,1.844,1.8375,1.872,1.934,2.014,2.081,2.0625,2.046,2.0195,2.0015,1.978,1.976,1.971,1.999,2.0075,2.056,2.0305,2.0205,2.0475,2.0515,2.057,2.108,2.12,2.072,2.002,1.931,1.8945,1.8805,1.8575,1.8625,1.8435,1.8,,
United States,USA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,66.6,67.1,66.9,66.6,66.8,66.8,66.7,67,66,66.8,67.1,67.4,67.4,67.6,68.2,68.8,69.1,69.5,69.6,70,70,70.4,70.8,71,71.1,71.1,71.2,71.4,71.4,71.7,71.8,72,72.3,72.2,72.4,72.5,73.1,73.6,73.8,73.9,74.1,74.3,74.4,74.5,75,75,75.2,75.5,75.6,76,76.2,76.3,76.4,76.4,76.5,76.3,76.3,,
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.7707317073171,70.2707317073171,70.119512195122,69.9170731707317,70.1658536585366,70.2146341463415,70.2121951219512,70.5609756097561,69.9512195121951,70.5073170731708,70.8073170731707,71.1073170731707,71.1560975609756,71.3560975609756,71.9560975609756,72.6048780487805,72.8560975609756,73.2560975609756,73.3560975609756,73.8048780487805,73.609756097561,74.009756097561,74.3609756097561,74.4634146341463,74.5634146341464,74.5634146341464,74.6146341463415,74.7658536585366,74.7658536585366,75.0170731707317,75.2146341463415,75.3658536585366,75.6170731707317,75.419512195122,75.619512195122,75.6219512195122,76.0268292682927,76.4292682926829,76.5804878048781,76.5829268292683,76.6365853658537,76.8365853658537,76.9365853658537,77.0365853658537,77.4878048780488,77.4878048780488,77.6878048780488,77.9878048780488,78.0390243902439,78.390243902439,78.5414634146342,78.6414634146341,78.7414634146342,78.7414634146342,78.8414634146341,78.690243902439,78.690243902439,,
United States,USA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.1,73.6,73.5,73.4,73.7,73.8,73.9,74.3,74.1,74.4,74.7,75,75.1,75.3,75.9,76.6,76.8,77.2,77.3,77.8,77.4,77.8,78.1,78.1,78.2,78.2,78.2,78.3,78.3,78.5,78.8,78.9,79.1,78.8,79,78.9,79.1,79.4,79.5,79.4,79.3,79.5,79.6,79.7,80.1,80.1,80.3,80.6,80.6,80.9,81,81.1,81.2,81.2,81.3,81.2,81.2,,
United States,USA,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,,,,,,,,,,7.7,,,,,,,,,,6.8,,,,,6.2,,6,
United States,USA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,25.9,25.4,24.9,24.3,23.8,23.3,22.7,22,21.3,20.6,19.9,19.1,18.3,17.5,16.7,15.9,15.2,14.5,13.8,13.2,12.6,12.1,11.7,11.3,10.9,10.6,10.4,10.1,10,9.7,9.4,9.1,8.8,8.5,8.2,8,7.7,7.5,7.3,7.2,7.1,7,6.9,6.8,6.9,6.8,6.7,6.5,6.5,6.4,6.2,6.1,6.1,6,5.9,5.8,5.7,5.7,
United States,USA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,,6.4,,,,,,,,,,5.7,,,,,5.2,,5,
United States,USA,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,,,,,,66.5,,,,,67.6,,,69.6,,79,67.7,,,,,,69.5,,,,,,74.3,,70.7,,,,,76.4,,,,,,,72.8,,,,,77.1,77.1,,76.4,,74.1,,72.7,,,,
United States,USA,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,,,,,,49.1,,,,,56.8,,,63.5,,73.2,60.5,,,,,,64,,,,,,69.1,,66.6,,,,,70.5,,,,,,,68.1,,,,,71.6,71.6,,70.4,,70.1,,63.1,,,,
United States,USA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.5,9.3,9.5,9.6,9.4,9.4,9.5,9.4,9.8,9.5,9.5,9.3,9.4,9.3,9.1,8.8,8.8,8.6,8.7,8.5,8.8,8.6,8.5,8.6,8.7,8.7,8.7,8.6,8.9,8.8,8.6,8.6,8.5,8.8,8.8,8.8,8.8,8.7,8.6,8.6,8.5,8.5,8.5,8.4,8.2,8.3,8.1,8,8.1,7.9,7.995,8.073,8.102,8.215,8.237,8.44,8.4,,
United States,USA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.7,23.3,22.4,21.7,21.1,19.4,18.4,17.8,17.6,17.9,18.4,17.2,15.6,14.8,14.8,14.6,14.6,15.1,15,15.6,15.9,15.8,15.9,15.6,15.6,15.8,15.6,15.7,16,16.4,16.7,16.2,15.8,15.4,15,14.6,14.4,14.2,14.3,14.2,14.4,14.1,14,14.1,14,14,14.3,14.3,14,13.5,13,12.7,12.6,12.4,12.5,12.4,12.4,,
United States,USA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,233.283,226.66,229.805,233.543,232.261,232.99,236.614,234.827,240.957,239.471,236.951,232.122,232.002,228.462,219.782,212.724,206.625,202.579,198.975,195.088,194.849,190.169,183.06,179.556,177.849,177.999,177.754,176.045,176.121,174.682,172.059,170.613,168.369,170.014,168.87,166.792,157.762,149.189,145.253,144.526,143.765,144.189,144.426,143.705,140.467,141.797,141.478,138.446,136.775,134.926,131.851,132.036,131.191,131.037,131.567,133.993,,,
United States,USA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,130.636,126.591,128.62,130.298,129.086,128.611,128.737,127.478,130.823,128.848,128.45,125.872,124.295,122.911,117.137,112.918,110.068,107.643,105.866,102.056,102.51,100.816,97.47,96.994,96.067,95.469,94.485,94.196,94.331,92.425,90.817,90.64,88.944,89.914,89.422,89.271,86.969,85.239,83.402,83.645,83.253,84.102,83.75,83.425,81.409,81.407,81.169,79.348,78.706,79.044,77.137,77.866,77.626,77.962,79.191,80.229,,,
United States,USA,Completeness of total death reporting (% of reported total deaths to estimated total deaths),SP.DTH.REPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6034066295687,96.3050795472063,97.5426760892811,,,,,,,,,,
United States,USA,Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths),SP.DTH.INFR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.1076740451086,100,97.5846587547419,,,,,,,,,,
United States,USA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,81.7568,79.1964,76.636,74.686,72.736,70.786,68.836,66.886,65.785,64.684,63.583,62.482,61.381,59.6534,57.9258,56.1982,54.4706,52.743,52.5098,52.2766,52.0434,51.8102,51.577,51.9174,52.2578,52.5982,52.9386,53.279,54.5456,55.8122,57.0788,58.3454,59.612,57.9556,56.2992,54.6428,52.9864,51.33,49.7042,48.0784,46.4526,44.8268,43.201,42.4598,41.7186,40.9774,40.2362,39.495,37.1798,34.8646,32.5494,30.2342,27.919,26.093,24.267,22.441,20.615,,
United States,USA,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,
United States,USA,International migrant stock (% of population),SM.POP.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.19566042513874,,,,,10.6848170440958,,,,,12.3063192386484,,,,,13.2566831184215,,,,,14.2584836388032,,,,,14.4906535240608,,,
United States,USA,"International migrant stock, total",SM.POP.TOTL,10825599,,,,,11354439,,,,,11973787,,,,,13991349,,,,,16364410,,,,,19491741,,,,,23251026,,,,,28451053,,,,,34814053,,,,,39258293,,,,,44183643,,,,,46627102,,,
United States,USA,Refugee population by country or territory of origin,SM.POP.REFG.OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,10,12,366,245,143,75,51,41,176,219,383,395,451,683,1356,2174,2137,2368,3026,3778,4456,4760,4987,4832,310,285,
United States,USA,Refugee population by country or territory of asylum,SM.POP.REFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464887,513882,579952,623069,631051,623294,607024,563837,533969,521143,508222,515853,485171,452548,420854,379340,843498,281219,279548,275461,264574,264763,262023,263662,267222,273202,272959,287065,
United States,USA,Net migration,SM.POP.NETM,,,1829274,,,,,1549465,,,,,2940497,,,,,3926811,,,,,3402260,,,,,3428740,,,,,4516808,,,,,8612074,,,,,5206538,,,,,5033689,,,,,4500000,,,,,4500000,
United States,USA,"Children in employment, wage workers (% of children in employment, ages 7-14)",SL.WAG.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",SL.WAG.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,93.013671875,,,,,,,,,,,,,,,,,,,,,,,,93.8935470581055,93.8805084228516,94.4658126831055,,94.709716796875,94.7121734619141,94.9339828491211,95.0440216064453,95.1430130004883,95.3915863037109,95.4298477172852,95.4783782958984,95.7040634155273,,
United States,USA,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Lower secondary school starting age (years),SE.SEC.AGES,,,,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
United States,USA,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,18.41798,,,,,,,,,,,6.81746,4.90921,,,1.35126,1.34923,,3.28834,3.92146,2.96215,4.07943,,,,,,,,,,,,,,,6.53178,6.26785,6.14239,5.83194,5.39977,4.10794,,
United States,USA,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84563,5.86677,,,1.65467,1.37175,,3.23336,4.25284,3.0551,4.29488,,,,,,,,,,,,,,,7.17781,6.28424,6.21383,6.33348,5.78441,3.9262,,
United States,USA,"Children out of school, primary, male",SE.PRM.UNER.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,820709,616573,,,178396,149723,,366355,490552,358341,511381,,,,,,,,,,,,,,,901374,789176,779169,796422,729816,494640,,
United States,USA,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,5.721,3.89133,,,1.03291,1.32565,,3.34585,3.57478,2.86485,3.85368,,,,,,,,,,,,,,,5.85706,6.25075,6.06781,5.30829,4.99852,4.29742,,
United States,USA,"Children out of school, primary, female",SE.PRM.UNER.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,561183,384725,,,106133,138188,,362382,394137,321013,437901,,,,,,,,,,,,,,,704244,751910,728870,639330,604553,519309,,
United States,USA,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,4238648,,,,,,,,,,,1381892,1001298,,,284529,287911,,728737,884689,679354,949282,,,,,,,,,,,,,,,1605618,1541086,1508039,1435752,1334369,1013950,,
United States,USA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,92.15437,94.13323,,,98.34533,98.6282499999999,,96.76664,95.7471599999999,96.9449,95.7051199999999,,,,,,,,,,,,,,,92.82219,93.71576,93.78617,93.66652,94.21559,96.0738,,
United States,USA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,94.279,96.10867,,,98.96709,98.67435,,96.65415,96.42522,97.13515,96.14632,,,,,,,,,,,,,,,94.14294,93.74925,93.93219,94.69171,95.00148,95.70258,,
United States,USA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,,,,,,,,,,,,,,,,81.58202,,,,,,,,,,,93.18254,95.09079,,,98.64874,98.6507699999999,,96.71166,96.07854,97.03785,95.92057,,,95.76654,95.9091,96.29684,95.3212,96.0468099999999,95.61253,96.46526,96.82341,97.28915,97.34736,95.91531,94.5429599999999,93.46822,93.73215,93.8576099999999,94.16806,94.60023,95.89206,,
United States,USA,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.49238,86.4791599999999,86.4824299999999,86.4824,,86.47264,86.46849,86.4686399999999,86.48597,88.15112,88.16645,88.5794499999999,88.57043,88.61157,88.6215,85.6382299999999,86.71088,86.71287,86.70694,87.15233,87.15602,87.1597,87.1478599999999,,,
United States,USA,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,1415000,1414000,1425000,,,,,,,1427387,1442913,1473053,1499697,,1575104,1617779,1663979,1638001,1676353,1677417,1728192,1730721,1761244,1775357,1802647,1772359,1794812,1710276,1690587,1689374.08665,1687937.04866,1714415,,,
United States,USA,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,,,,,,,,,,,,19.19499,18.13065,17.05299,,,19.29451,,,,,,,,11.46169,10.66989,11.73939,11.24545,,,11.98887,10.44184,,10.4855,9.83202,11.75027,11.56221,,11.5779,11.57565,11.57565,11.57565,10.33251,10.80683,10.28787,10.26125,9.84594,9.99612,9.68216,9.76038999999999,8.89453,8.72190999999999,8.40332,8.25259,8.07389,8.29217,8.90025999999999,,
United States,USA,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,,,,,,,,,,,,,,,,16.3198,,,,,,,,,,,5.32799,4.98179,,,5.79918,5.38143,,5.83626,5.53205,5.58336,6.06495,,,5.97863,4.7498,4.95034,4.55939,4.89164,5.73024,5.97819,5.54478,5.54432,5.97767,6.15373,5.98609,5.99152,5.52862,5.77392,5.46119,5.44662,4.781,,
United States,USA,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,5.96295,6.02897,,,6.5396,6.28186,,6.66108,6.40715,6.28326,6.808,,,4.71608,5.45146,5.79868,4.73385,5.34183,6.55054,7.10169,5.9798,6.15297,6.28753,6.83791,6.49249,6.3192,6.15881,6.19525,6.05834,5.88137,4.74854,,
United States,USA,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6599,3.8643,,,5.01799,4.42152,,4.95616,4.60756,4.84304,5.27661,,,7.26801,4.00153,4.05808,4.37788,4.42035,4.86584,4.78742,5.09251,4.90505,5.65415,5.44143,5.45159,5.65067,4.86057,5.33042,4.83562,4.99298,4.8149,,
United States,USA,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.99028,78.59314,74.8155,75.41844,73.75431,77.34206,78.57391,74.51193,75.6750799999999,,,71.16051,73.07467,72.66274,,,
United States,USA,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.82937,76.26564,73.18246,74.35566,73.24673,74.81032,75.32706,71.47598,75.73483,,,69.5822699999999,71.74905,70.01388,,,
